"subject","task","item","start","end","duration","blink_number"
33,"sentence_DC",30,1748942806706,1748942806884,178,1
33,"sentence_DC",20,1748942828675,1748942828819,144,1
33,"sentence_DC",22,1748942869459,1748942869632,173,1
33,"sentence_DC",36,1748942873982,1748942874135,153,1
33,"sentence_DC",29,1748942887085,1748942887300,215,1
33,"sentence_DC",34,1748942907299,1748942907430,131,1
33,"sentence_DC",24,1748942913001,1748942913188,187,1
33,"sentence_DC",6,1748942926578,1748942926721,143,1
34,"sentence",33,1748946039631,1748946039741,110,1
34,"sentence",43,1748946095651,1748946095729,78,1
34,"sentence",34,1748946192852,1748946192924,72,1
34,"sentence",4,1748946276001,1748946276085,84,1
34,"sentence",45,1748946332227,1748946332309,82,1
34,"sentence",17,1748946472885,1748946472972,87,1
34,"sentence_DC",24,1748945710098,1748945710198,100,1
34,"sentence_DC",35,1748945746243,1748945746353,110,1
34,"sentence_DC",34,1748945803342,1748945803426,84,1
34,"sentence_DC",39,1748945830890,1748945830923,33,1
34,"sentence_DC",1,1748945861639,1748945861720,81,1
34,"sentence_DC",22,1748945871676,1748945871745,69,1
34,"sentence_DC",17,1748945928018,1748945928089,71,1
34,"sentence_DC",13,1748945955972,1748945956055,83,1
35,"sentence",43,1748949950362,1748949950510,148,1
35,"sentence",43,1748949954520,1748949954731,211,2
35,"sentence",43,1748949955168,1748949955293,125,3
35,"sentence",24,1748949965528,1748949965724,196,1
35,"sentence",24,1748949974894,1748949975141,247,2
35,"sentence",6,1748949980879,1748949981068,189,1
35,"sentence",6,1748949984798,1748949985005,207,2
35,"sentence",54,1748949992782,1748949992981,199,1
35,"sentence",54,1748949998080,1748949998244,164,2
35,"sentence",38,1748950007917,1748950008162,245,1
35,"sentence",38,1748950012349,1748950012570,221,2
35,"sentence",26,1748950037128,1748950037217,89,1
35,"sentence",26,1748950041489,1748950041698,209,2
35,"sentence",41,1748950051063,1748950051308,245,1
35,"sentence",41,1748950054766,1748950055031,265,2
35,"sentence",31,1748950065316,1748950065590,274,1
35,"sentence",31,1748950067568,1748950067796,228,2
35,"sentence",28,1748950078139,1748950078375,236,1
35,"sentence",28,1748950082109,1748950082390,281,2
35,"sentence",23,1748950090961,1748950091200,239,1
35,"sentence",23,1748950095181,1748950095536,355,2
35,"sentence",23,1748950095941,1748950096139,198,3
35,"sentence",12,1748950122105,1748950122331,226,1
35,"sentence",12,1748950125611,1748950125843,232,2
35,"sentence",25,1748950148323,1748950148636,313,1
35,"sentence",25,1748950151215,1748950151572,357,2
35,"sentence",15,1748950157506,1748950157695,189,1
35,"sentence",15,1748950157846,1748950157981,135,2
35,"sentence",15,1748950162419,1748950162741,322,3
35,"sentence",16,1748950171660,1748950171865,205,1
35,"sentence",16,1748950175696,1748950175989,293,2
35,"sentence",42,1748950278028,1748950278234,206,1
35,"sentence",42,1748950285141,1748950285339,198,2
35,"sentence",34,1748950295960,1748950296178,218,1
35,"sentence",30,1748950303803,1748950304008,205,1
35,"sentence",30,1748950308433,1748950308685,252,2
35,"sentence",47,1748950317200,1748950317402,202,1
35,"sentence",47,1748950322028,1748950322201,173,2
35,"sentence",2,1748950331611,1748950331900,289,1
35,"sentence",40,1748950359604,1748950359868,264,1
35,"sentence",40,1748950361225,1748950361389,164,2
35,"sentence",40,1748950365878,1748950366118,240,3
35,"sentence",11,1748950374766,1748950374969,203,1
35,"sentence",11,1748950379562,1748950379791,229,2
35,"sentence",56,1748950387778,1748950387998,220,1
35,"sentence",56,1748950392470,1748950392744,274,2
35,"sentence",55,1748950398637,1748950398883,246,1
35,"sentence",55,1748950403498,1748950403747,249,2
35,"sentence",14,1748950411028,1748950411270,242,1
35,"sentence",14,1748950414282,1748950414555,273,2
35,"sentence",59,1748950440439,1748950440675,236,1
35,"sentence",48,1748950451128,1748950451372,244,1
35,"sentence",48,1748950455609,1748950455934,325,2
35,"sentence",57,1748950467812,1748950467943,131,1
35,"sentence",57,1748950468060,1748950468182,122,2
35,"sentence",57,1748950472841,1748950473079,238,3
35,"sentence",5,1748950486652,1748950486919,267,1
35,"sentence",5,1748950491008,1748950491192,184,2
35,"sentence",9,1748950499858,1748950500078,220,1
35,"sentence",49,1748950569670,1748950569708,38,1
35,"sentence",49,1748950570725,1748950570925,200,2
35,"sentence",49,1748950571886,1748950572024,138,3
35,"sentence",49,1748950576528,1748950576785,257,4
35,"sentence",13,1748950584907,1748950585178,271,1
35,"sentence",13,1748950589207,1748950589498,291,2
35,"sentence",20,1748950601592,1748950601821,229,1
35,"sentence",46,1748950629869,1748950630130,261,1
35,"sentence",7,1748950653607,1748950653712,105,1
35,"sentence",7,1748950657930,1748950658191,261,2
35,"sentence",44,1748950667560,1748950667788,228,1
35,"sentence",60,1748950677677,1748950677967,290,1
35,"sentence",60,1748950681817,1748950682075,258,2
35,"sentence",4,1748950694545,1748950694893,348,1
35,"sentence",50,1748950703599,1748950703822,223,1
35,"sentence",50,1748950708263,1748950708524,261,2
35,"sentence",19,1748950732827,1748950733033,206,1
35,"sentence",19,1748950734285,1748950734659,374,2
35,"sentence",19,1748950734987,1748950735137,150,3
35,"sentence",19,1748950736187,1748950736325,138,4
35,"sentence",19,1748950739725,1748950740087,362,5
35,"sentence",58,1748950746159,1748950746507,348,1
35,"sentence",58,1748950749956,1748950750237,281,2
35,"sentence",21,1748950756228,1748950756563,335,1
35,"sentence",21,1748950761518,1748950761808,290,2
35,"sentence",52,1748950772473,1748950772800,327,1
35,"sentence",32,1748950784214,1748950784487,273,1
35,"sentence",17,1748950860594,1748950860945,351,1
35,"sentence",51,1748950874713,1748950875139,426,1
35,"sentence",36,1748950884921,1748950885321,400,1
35,"sentence",29,1748950893918,1748950894141,223,1
35,"sentence",29,1748950898145,1748950898412,267,2
35,"sentence",27,1748950908481,1748950908722,241,1
35,"sentence",39,1748950932997,1748950933217,220,1
35,"sentence",39,1748950934744,1748950934926,182,2
35,"sentence",39,1748950936678,1748950936904,226,3
35,"sentence",39,1748950937616,1748950937789,173,4
35,"sentence",1,1748950945082,1748950945357,275,1
35,"sentence",8,1748950954357,1748950954630,273,1
35,"sentence",8,1748950955385,1748950955583,198,2
35,"sentence",33,1748950966292,1748950966666,374,1
35,"sentence",37,1748950976766,1748950977127,361,1
35,"sentence",10,1748951003182,1748951003340,158,1
35,"sentence",10,1748951007830,1748951008118,288,2
35,"sentence",3,1748951017669,1748951018043,374,1
35,"sentence",45,1748951028090,1748951028332,242,1
35,"sentence",45,1748951034311,1748951034522,211,2
35,"sentence",18,1748951044233,1748951044479,246,1
35,"sentence",22,1748951055800,1748951056174,374,1
35,"sentence",22,1748951062160,1748951062418,258,2
35,"sentence_DC",37,1748949319585,1748949319729,144,1
35,"sentence_DC",25,1748949334372,1748949334532,160,1
35,"sentence_DC",16,1748949351883,1748949352086,203,1
35,"sentence_DC",35,1748949374575,1748949374741,166,1
35,"sentence_DC",12,1748949381436,1748949381582,146,1
35,"sentence_DC",14,1748949389458,1748949389638,180,1
35,"sentence_DC",19,1748949398401,1748949398606,205,1
35,"sentence_DC",40,1748949406735,1748949406915,180,1
35,"sentence_DC",9,1748949465299,1748949465475,176,1
35,"sentence_DC",8,1748949473360,1748949473573,213,1
35,"sentence_DC",1,1748949495951,1748949496234,283,1
35,"sentence_DC",23,1748949518337,1748949518484,147,1
35,"sentence_DC",34,1748949525813,1748949526014,201,1
35,"sentence_DC",4,1748949543289,1748949543496,207,1
35,"sentence_DC",10,1748949550712,1748949550912,200,1
35,"sentence_DC",3,1748949579715,1748949579941,226,1
35,"sentence_DC",33,1748949603752,1748949603984,232,1
35,"sentence_DC",28,1748949611857,1748949612110,253,1
35,"sentence_DC",31,1748949743781,1748949744071,290,1
35,"sentence_DC",32,1748949752043,1748949752216,173,1
35,"sentence_DC",29,1748949776977,1748949777161,184,1
35,"sentence_DC",26,1748949810481,1748949810732,251,1
35,"sentence_DC",27,1748949855123,1748949855350,227,1
35,"sentence_DC",30,1748949879297,1748949879515,218,1
35,"sentence_DC",22,1748949886942,1748949887177,235,1
36,"sentence",43,1748956861318,1748956861412,94,1
36,"sentence",46,1748956909634,1748956909739,105,1
36,"sentence",9,1748956944291,1748956944406,115,1
36,"sentence",24,1748957185087,1748957185155,68,1
36,"sentence",54,1748957230251,1748957230690,439,1
36,"sentence",54,1748957230788,1748957230887,99,2
36,"sentence",54,1748957231071,1748957231131,60,3
36,"sentence",58,1748957235495,1748957235551,56,1
36,"sentence",58,1748957238122,1748957238174,52,2
36,"sentence",58,1748957239658,1748957239742,84,3
36,"sentence",10,1748957245803,1748957245876,73,1
36,"sentence",59,1748957253892,1748957253967,75,1
36,"sentence",57,1748957258948,1748957259023,75,1
36,"sentence",22,1748957282428,1748957282680,252,1
36,"sentence",22,1748957282840,1748957283130,290,2
36,"sentence",22,1748957283222,1748957283300,78,3
36,"sentence",22,1748957283417,1748957283502,85,4
36,"sentence",22,1748957283608,1748957283656,48,5
36,"sentence",22,1748957284139,1748957284321,182,6
36,"sentence",22,1748957285422,1748957285504,82,7
36,"sentence",22,1748957287359,1748957287453,94,8
36,"sentence",22,1748957287564,1748957287681,117,9
36,"sentence",6,1748957292575,1748957292691,116,1
36,"sentence",39,1748957299021,1748957299126,105,1
36,"sentence",48,1748957303143,1748957303220,77,1
36,"sentence",14,1748957310377,1748957310518,141,1
36,"sentence",53,1748957359517,1748957359585,68,1
36,"sentence",53,1748957362505,1748957362600,95,2
36,"sentence",47,1748957368117,1748957368219,102,1
36,"sentence",47,1748957372001,1748957372093,92,2
36,"sentence",3,1748957383039,1748957383151,112,1
36,"sentence",27,1748957390886,1748957390951,65,1
36,"sentence",12,1748957577345,1748957577445,100,1
36,"sentence",12,1748957577582,1748957577684,102,2
36,"sentence",12,1748957577829,1748957577915,86,3
36,"sentence",12,1748957578446,1748957578554,108,4
36,"sentence",2,1748957584358,1748957584444,86,1
36,"sentence_DC",26,1748956482792,1748956482879,87,1
36,"sentence_DC",34,1748956570768,1748956570772,4,1
36,"sentence_DC",34,1748956571029,1748956571134,105,2
36,"sentence_DC",29,1748956575271,1748956575274,3,1
36,"sentence_DC",29,1748956575540,1748956575540,0,2
36,"sentence_DC",29,1748956576119,1748956576121,2,3
36,"sentence_DC",3,1748956578443,1748956578445,2,1
36,"sentence_DC",11,1748956583396,1748956583598,202,1
36,"sentence_DC",11,1748956583600,1748956583743,143,2
36,"sentence_DC",13,1748956587177,1748956587309,132,1
36,"sentence_DC",14,1748956607406,1748956607523,117,1
36,"sentence_DC",18,1748956704084,1748956704179,95,1
36,"sentence_DC",18,1748956704352,1748956704778,426,2
36,"sentence_DC",18,1748956704858,1748956704976,118,3
36,"sentence_DC",18,1748956705088,1748956705185,97,4
36,"sentence_DC",18,1748956705317,1748956705403,86,5
36,"sentence_DC",38,1748956716548,1748956716658,110,1
36,"sentence_DC",20,1748956740949,1748956741057,108,1
36,"sentence_DC",27,1748956776537,1748956776655,118,1
37,"sentence",52,1749568955106,1749568955171,65,1
37,"sentence",4,1749568965990,1749568966031,41,1
37,"sentence",9,1749568982286,1749568982370,84,1
37,"sentence",49,1749569002993,1749569003510,517,1
37,"sentence",21,1749569021411,1749569021541,130,1
37,"sentence",51,1749569150637,1749569150728,91,1
37,"sentence",51,1749569152635,1749569152743,108,2
37,"sentence",48,1749569198099,1749569198287,188,1
37,"sentence",36,1749569204326,1749569204411,85,1
37,"sentence",28,1749569217838,1749569217994,156,1
37,"sentence",59,1749569227694,1749569227813,119,1
37,"sentence",16,1749569247815,1749569247940,125,1
37,"sentence",16,1749569250579,1749569250763,184,2
37,"sentence",30,1749569258009,1749569258409,400,1
37,"sentence",1,1749569269970,1749569270106,136,1
37,"sentence",55,1749569334419,1749569334540,121,1
37,"sentence",26,1749569343047,1749569343208,161,1
37,"sentence",22,1749569386354,1749569386716,362,1
37,"sentence",13,1749569408785,1749569409291,506,1
37,"sentence",40,1749569438109,1749569438212,103,1
37,"sentence",60,1749569444203,1749569444485,282,1
37,"sentence",41,1749569450305,1749569450506,201,1
37,"sentence",46,1749569535162,1749569536264,1102,1
37,"sentence",46,1749569536346,1749569536484,138,2
37,"sentence",31,1749569554513,1749569554691,178,1
37,"sentence",35,1749569574753,1749569574884,131,1
37,"sentence",56,1749569580830,1749569581089,259,1
37,"sentence",17,1749569626644,1749569626807,163,1
37,"sentence",17,1749569627880,1749569628553,673,2
37,"sentence",17,1749569628616,1749569628738,122,3
37,"sentence_DC",31,1749568496525,1749568496569,44,1
37,"sentence_DC",11,1749568506452,1749568506533,81,1
37,"sentence_DC",15,1749568533950,1749568534065,115,1
37,"sentence_DC",20,1749568544639,1749568544771,132,1
37,"sentence_DC",39,1749568600816,1749568600899,83,1
37,"sentence_DC",37,1749568634692,1749568634760,68,1
37,"sentence_DC",24,1749568644657,1749568644787,130,1
37,"sentence_DC",1,1749568649523,1749568649672,149,1
37,"sentence_DC",1,1749568649831,1749568649971,140,2
37,"sentence_DC",1,1749568652395,1749568652480,85,3
37,"sentence_DC",3,1749568658613,1749568658690,77,1
37,"sentence_DC",7,1749568768620,1749568768704,84,1
37,"sentence_DC",10,1749568803553,1749568803667,114,1
37,"sentence_DC",14,1749568812461,1749568812600,139,1
37,"sentence_DC",22,1749568841951,1749568842025,74,1
38,"sentence",40,1749809986795,1749809986795,0,1
38,"sentence",40,1749809987423,1749809987520,97,2
38,"sentence",40,1749809988432,1749809988565,133,3
38,"sentence",40,1749809989176,1749809989298,122,4
38,"sentence",46,1749809992702,1749809992789,87,1
38,"sentence",46,1749809993863,1749809994021,158,2
38,"sentence",46,1749809996539,1749809996634,95,3
38,"sentence",48,1749809999132,1749809999229,97,1
38,"sentence",48,1749810001924,1749810002026,102,2
38,"sentence",43,1749810004457,1749810004597,140,1
38,"sentence",43,1749810007456,1749810007499,43,2
38,"sentence",43,1749810008486,1749810008602,116,3
38,"sentence",55,1749810011782,1749810011875,93,1
38,"sentence",55,1749810013929,1749810014025,96,2
38,"sentence",52,1749810034111,1749810034212,101,1
38,"sentence",52,1749810036222,1749810036363,141,2
38,"sentence",52,1749810036683,1749810036862,179,3
38,"sentence",54,1749810040635,1749810040732,97,1
38,"sentence",54,1749810044525,1749810044651,126,2
38,"sentence",39,1749810047394,1749810047517,123,1
38,"sentence",27,1749810051907,1749810051996,89,1
38,"sentence",27,1749810054151,1749810054260,109,2
38,"sentence",45,1749810057490,1749810057601,111,1
38,"sentence",16,1749810079565,1749810079703,138,1
38,"sentence",16,1749810081980,1749810082094,114,2
38,"sentence",6,1749810086284,1749810086355,71,1
38,"sentence",6,1749810088599,1749810088696,97,2
38,"sentence",37,1749810092247,1749810092368,121,1
38,"sentence",31,1749810096816,1749810096937,121,1
38,"sentence",31,1749810098630,1749810098751,121,2
38,"sentence",31,1749810101524,1749810101633,109,3
38,"sentence",28,1749810105447,1749810105531,84,1
38,"sentence",28,1749810108192,1749810108320,128,2
38,"sentence",2,1749810186854,1749810186932,78,1
38,"sentence",2,1749810188738,1749810188819,81,2
38,"sentence",2,1749810190667,1749810190757,90,3
38,"sentence",14,1749810195371,1749810195402,31,1
38,"sentence",14,1749810195780,1749810195867,87,2
38,"sentence",14,1749810197538,1749810197657,119,3
38,"sentence",12,1749810201268,1749810201331,63,1
38,"sentence",12,1749810202401,1749810202502,101,2
38,"sentence",12,1749810204521,1749810204622,101,3
38,"sentence",5,1749810207821,1749810207892,71,1
38,"sentence",5,1749810209552,1749810209665,113,2
38,"sentence",5,1749810210616,1749810210750,134,3
38,"sentence",25,1749810214121,1749810214196,75,1
38,"sentence",59,1749810243775,1749810243923,148,1
38,"sentence",59,1749810245399,1749810245550,151,2
38,"sentence",59,1749810246744,1749810246874,130,3
38,"sentence",59,1749810248641,1749810248781,140,4
38,"sentence",59,1749810249758,1749810249927,169,5
38,"sentence",60,1749810253411,1749810253500,89,1
38,"sentence",60,1749810254810,1749810254967,157,2
38,"sentence",30,1749810258469,1749810258562,93,1
38,"sentence",30,1749810260392,1749810260499,107,2
38,"sentence",49,1749810263729,1749810263808,79,1
38,"sentence",49,1749810264875,1749810264979,104,2
38,"sentence",49,1749810266399,1749810266551,152,3
38,"sentence",56,1749810269280,1749810269377,97,1
38,"sentence",56,1749810271954,1749810272049,95,2
38,"sentence",56,1749810272940,1749810273072,132,3
38,"sentence",33,1749810294006,1749810294162,156,1
38,"sentence",10,1749810297952,1749810298036,84,1
38,"sentence",10,1749810299271,1749810299366,95,2
38,"sentence",10,1749810301374,1749810301375,1,3
38,"sentence",10,1749810302672,1749810302743,71,4
38,"sentence",41,1749810306246,1749810306333,87,1
38,"sentence",41,1749810308251,1749810308330,79,2
38,"sentence",38,1749810311805,1749810311889,84,1
38,"sentence",38,1749810313920,1749810314026,106,2
38,"sentence",3,1749810318749,1749810318809,60,1
38,"sentence",3,1749810319683,1749810319773,90,2
38,"sentence",3,1749810320803,1749810320972,169,3
38,"sentence",47,1749810446275,1749810446388,113,1
38,"sentence",47,1749810450307,1749810450404,97,2
38,"sentence",18,1749810452742,1749810452835,93,1
38,"sentence",18,1749810454960,1749810455104,144,2
38,"sentence",18,1749810456118,1749810456230,112,3
38,"sentence",21,1749810460233,1749810460354,121,1
38,"sentence",32,1749810464096,1749810464200,104,1
38,"sentence",32,1749810465919,1749810466060,141,2
38,"sentence",32,1749810467778,1749810467866,88,3
38,"sentence",44,1749810470728,1749810470872,144,1
38,"sentence",44,1749810472722,1749810472885,163,2
38,"sentence",1,1749810491470,1749810491557,87,1
38,"sentence",1,1749810492454,1749810492568,114,2
38,"sentence",1,1749810494465,1749810494538,73,3
38,"sentence",1,1749810495430,1749810495529,99,4
38,"sentence",4,1749810499235,1749810499312,77,1
38,"sentence",4,1749810500319,1749810500453,134,2
38,"sentence",7,1749810504767,1749810504854,87,1
38,"sentence",7,1749810507978,1749810508090,112,2
38,"sentence",19,1749810512379,1749810512459,80,1
38,"sentence",19,1749810513575,1749810513671,96,2
38,"sentence",35,1749810518313,1749810518445,132,1
38,"sentence",35,1749810521064,1749810521169,105,2
38,"sentence",26,1749810539003,1749810539093,90,1
38,"sentence",26,1749810539926,1749810540053,127,2
38,"sentence",26,1749810542807,1749810542860,53,3
38,"sentence",50,1749810546126,1749810546224,98,1
38,"sentence",50,1749810547686,1749810547843,157,2
38,"sentence",50,1749810550351,1749810550524,173,3
38,"sentence",29,1749810555374,1749810555461,87,1
38,"sentence",29,1749810557094,1749810557186,92,2
38,"sentence",29,1749810558325,1749810558476,151,3
38,"sentence",29,1749810559955,1749810560067,112,4
38,"sentence",20,1749810562549,1749810562666,117,1
38,"sentence",20,1749810563482,1749810563626,144,2
38,"sentence",20,1749810565286,1749810565444,158,3
38,"sentence",42,1749810569657,1749810569810,153,1
38,"sentence",42,1749810572971,1749810573064,93,2
38,"sentence",22,1749810593226,1749810593270,44,1
38,"sentence",22,1749810593461,1749810593585,124,2
38,"sentence",22,1749810594389,1749810594501,112,3
38,"sentence",22,1749810596789,1749810596905,116,4
38,"sentence",58,1749810600106,1749810600192,86,1
38,"sentence",58,1749810601855,1749810601886,31,2
38,"sentence",58,1749810602065,1749810602173,108,3
38,"sentence",58,1749810603969,1749810604063,94,4
38,"sentence",51,1749810606771,1749810606842,71,1
38,"sentence",51,1749810608769,1749810608867,98,2
38,"sentence",51,1749810609964,1749810610096,132,3
38,"sentence",51,1749810611677,1749810611785,108,4
38,"sentence",53,1749810615407,1749810615416,9,1
38,"sentence",53,1749810615597,1749810615717,120,2
38,"sentence",53,1749810617580,1749810617703,123,3
38,"sentence",53,1749810620100,1749810620210,110,4
38,"sentence",53,1749810622767,1749810622888,121,5
38,"sentence",53,1749810624868,1749810624972,104,6
38,"sentence",17,1749810627905,1749810628035,130,1
38,"sentence",17,1749810629852,1749810629932,80,2
38,"sentence",57,1749810650205,1749810650339,134,1
38,"sentence",57,1749810652949,1749810653041,92,2
38,"sentence",57,1749810655694,1749810655812,118,3
38,"sentence",9,1749810659638,1749810659738,100,1
38,"sentence",9,1749810660707,1749810660822,115,2
38,"sentence",9,1749810663341,1749810663438,97,3
38,"sentence",9,1749810666295,1749810666393,98,4
38,"sentence",13,1749810672369,1749810672441,72,1
38,"sentence",13,1749810674774,1749810674854,80,2
38,"sentence",36,1749810678546,1749810678650,104,1
38,"sentence",23,1749810682529,1749810682606,77,1
38,"sentence",23,1749810685383,1749810685457,74,2
38,"sentence",8,1749810707413,1749810707520,107,1
38,"sentence",8,1749810710576,1749810710646,70,2
38,"sentence",15,1749810713023,1749810713135,112,1
38,"sentence",15,1749810715806,1749810715929,123,2
38,"sentence",24,1749810718975,1749810719052,77,1
38,"sentence",24,1749810721134,1749810721281,147,2
38,"sentence",34,1749810724774,1749810724884,110,1
38,"sentence",11,1749810729232,1749810729318,86,1
38,"sentence_DC",33,1749809634681,1749809634778,97,1
38,"sentence_DC",13,1749809640190,1749809640273,83,1
38,"sentence_DC",9,1749809646808,1749809646899,91,1
38,"sentence_DC",35,1749809649930,1749809650025,95,1
38,"sentence_DC",1,1749809668797,1749809668896,99,1
38,"sentence_DC",23,1749809674626,1749809674722,96,1
38,"sentence_DC",18,1749809680958,1749809681062,104,1
38,"sentence_DC",16,1749809728633,1749809728711,78,1
38,"sentence_DC",25,1749809739286,1749809739390,104,1
38,"sentence_DC",3,1749809766280,1749809766414,134,1
38,"sentence_DC",14,1749809769090,1749809769250,160,1
38,"sentence_DC",6,1749809771868,1749809771971,103,1
38,"sentence_DC",36,1749809775019,1749809775131,112,1
38,"sentence_DC",17,1749809792853,1749809792904,51,1
38,"sentence_DC",17,1749809794402,1749809794505,103,2
38,"sentence_DC",31,1749809797623,1749809797733,110,1
38,"sentence_DC",40,1749809803657,1749809803816,159,1
38,"sentence_DC",40,1749809805644,1749809805779,135,2
38,"sentence_DC",11,1749809861055,1749809861139,84,1
38,"sentence_DC",39,1749809864415,1749809864550,135,1
38,"sentence_DC",15,1749809867936,1749809867977,41,1
38,"sentence_DC",32,1749809873077,1749809873191,114,1
38,"sentence_DC",34,1749809894948,1749809895059,111,1
38,"sentence_DC",2,1749809897926,1749809898060,134,1
38,"sentence_DC",5,1749809901411,1749809901567,156,1
38,"sentence_DC",19,1749809904783,1749809904935,152,1
38,"sentence_DC",27,1749809923481,1749809923610,129,1
38,"sentence_DC",29,1749809927498,1749809927630,132,1
38,"sentence_DC",26,1749809929969,1749809930072,103,1
38,"sentence_DC",21,1749809933278,1749809933389,111,1
38,"sentence_DC",24,1749809936852,1749809936980,128,1
38,"sentence_DC",24,1749809937913,1749809938082,169,2
39,"sentence",29,1749813957093,1749813957179,86,1
39,"sentence",41,1749813962567,1749813962624,57,1
39,"sentence",41,1749813964357,1749813964419,62,2
39,"sentence",47,1749813968881,1749813968957,76,1
39,"sentence",47,1749813970473,1749813970593,120,2
39,"sentence",18,1749813974358,1749813974441,83,1
39,"sentence",18,1749813975889,1749813975973,84,2
39,"sentence",17,1749813981946,1749813982014,68,1
39,"sentence",51,1749814004203,1749814004274,71,1
39,"sentence",1,1749814009266,1749814009363,97,1
39,"sentence",27,1749814013592,1749814013701,109,1
39,"sentence",12,1749814018964,1749814019071,107,1
39,"sentence",59,1749814023833,1749814023935,102,1
39,"sentence",11,1749814045426,1749814045506,80,1
39,"sentence",20,1749814054244,1749814054370,126,1
39,"sentence",34,1749814059585,1749814059645,60,1
39,"sentence",54,1749814064151,1749814064247,96,1
39,"sentence",9,1749814135848,1749814135958,110,1
39,"sentence",46,1749814141155,1749814141241,86,1
39,"sentence",46,1749814142616,1749814142710,94,2
39,"sentence",53,1749814150876,1749814150969,93,1
39,"sentence",53,1749814153485,1749814153629,144,2
39,"sentence",60,1749814158248,1749814158356,108,1
39,"sentence",60,1749814159986,1749814160065,79,2
39,"sentence",50,1749814180645,1749814180741,96,1
39,"sentence",21,1749814191421,1749814191538,117,1
39,"sentence",26,1749814196960,1749814197050,90,1
39,"sentence",43,1749814201812,1749814201904,92,1
39,"sentence",31,1749814229210,1749814229309,99,1
39,"sentence",22,1749814235685,1749814235792,107,1
39,"sentence",3,1749814240696,1749814240802,106,1
39,"sentence",19,1749814245781,1749814245884,103,1
39,"sentence",19,1749814249220,1749814249335,115,2
39,"sentence",13,1749814299214,1749814299298,84,1
39,"sentence",36,1749814302736,1749814302841,105,1
39,"sentence",56,1749814310848,1749814310922,74,1
39,"sentence",24,1749814314756,1749814314843,87,1
39,"sentence",24,1749814315085,1749814315210,125,2
39,"sentence",38,1749814319042,1749814319086,44,1
39,"sentence",30,1749814340991,1749814341077,86,1
39,"sentence",52,1749814345131,1749814345241,110,1
39,"sentence",4,1749814352140,1749814352220,80,1
39,"sentence",39,1749814357099,1749814357185,86,1
39,"sentence",40,1749814364520,1749814364624,104,1
39,"sentence",25,1749814384263,1749814384344,81,1
39,"sentence",16,1749814390041,1749814390154,113,1
39,"sentence",42,1749814395320,1749814395437,117,1
39,"sentence",49,1749814399661,1749814399762,101,1
39,"sentence",2,1749814404420,1749814404490,70,1
39,"sentence",28,1749814461375,1749814461488,113,1
39,"sentence",28,1749814463208,1749814463336,128,2
39,"sentence",10,1749814466353,1749814466453,100,1
39,"sentence",10,1749814467731,1749814467816,85,2
39,"sentence",55,1749814471599,1749814471700,101,1
39,"sentence",55,1749814472706,1749814472824,118,2
39,"sentence",37,1749814476788,1749814476872,84,1
39,"sentence",57,1749814499132,1749814499262,130,1
39,"sentence",35,1749814503379,1749814503492,113,1
39,"sentence",48,1749814506353,1749814506435,82,1
39,"sentence",7,1749814511330,1749814511426,96,1
39,"sentence",14,1749814516731,1749814516832,101,1
39,"sentence",45,1749814544034,1749814544141,107,1
39,"sentence",23,1749814549055,1749814549162,107,1
39,"sentence",33,1749814557359,1749814557435,76,1
39,"sentence",5,1749814562453,1749814562630,177,1
39,"sentence_DC",4,1749813608338,1749813608404,66,1
39,"sentence_DC",12,1749813616269,1749813616361,92,1
39,"sentence_DC",40,1749813619919,1749813620014,95,1
39,"sentence_DC",34,1749813623679,1749813623832,153,1
39,"sentence_DC",7,1749813643556,1749813643707,151,1
39,"sentence_DC",35,1749813646830,1749813646893,63,1
39,"sentence_DC",8,1749813656698,1749813656796,98,1
39,"sentence_DC",39,1749813701578,1749813701675,97,1
39,"sentence_DC",2,1749813705832,1749813705904,72,1
39,"sentence_DC",29,1749813739601,1749813739719,118,1
39,"sentence_DC",23,1749813746432,1749813746563,131,1
39,"sentence_DC",24,1749813749686,1749813749850,164,1
39,"sentence_DC",26,1749813769221,1749813769340,119,1
39,"sentence_DC",21,1749813775502,1749813775636,134,1
39,"sentence_DC",37,1749813782611,1749813782742,131,1
39,"sentence_DC",36,1749813830623,1749813830817,194,1
39,"sentence_DC",32,1749813834532,1749813834685,153,1
39,"sentence_DC",1,1749813837674,1749813837820,146,1
39,"sentence_DC",13,1749813841218,1749813841308,90,1
39,"sentence_DC",30,1749813860625,1749813860784,159,1
39,"sentence_DC",31,1749813863945,1749813864061,116,1
39,"sentence_DC",38,1749813866834,1749813866951,117,1
39,"sentence_DC",25,1749813873715,1749813873869,154,1
39,"sentence_DC",16,1749813903419,1749813903606,187,1
4,"sentence",36,1724334959558,1724334959660,102,1
4,"sentence",36,1724334961248,1724334961335,87,2
4,"sentence",36,1724334961839,1724334961949,110,3
4,"sentence",36,1724334963382,1724334963471,89,4
4,"sentence",36,1724334965090,1724334965209,119,5
4,"sentence",36,1724334965804,1724334966423,619,6
4,"sentence",36,1724334974488,1724334974569,81,7
4,"sentence",36,1724334978017,1724334978788,771,8
4,"sentence",36,1724334982907,1724334983000,93,9
4,"sentence",38,1724335022931,1724335022994,63,1
4,"sentence",29,1724335086998,1724335087099,101,1
4,"sentence",34,1724335119288,1724335119394,106,1
4,"sentence",21,1724335126683,1724335126691,8,1
4,"sentence",54,1724335157389,1724335157495,106,1
