"","sub","item","Freq","word_num","wordID","target","FFD","SFD","GD","TVT","Tracker"
"973",41,16,"low",5,"lagoon","Yes",316.89990234375,316.89990234375,316.89990234375,1007.2998046875,"Webcam"
"974",41,17,"low",4,"tavern","Yes",418.5,418.5,418.5,418.5,"Webcam"
"975",41,5,"low",6,"solemn","Yes",207.099853515625,207.099853515625,207.099853515625,773.299804687505,"Webcam"
"976",41,20,"low",5,"prism","Yes",172.89990234375,172.89990234375,172.89990234375,347.49975585938,"Webcam"
"977",41,18,"low",5,"shack","Yes",121.5,121.5,121.5,121.5,"Webcam"
"978",41,2,"low",7,"beige","Yes",158,158,158,665.00024414062,"Webcam"
"979",41,25,"low",9,"gel","Yes",178.19995117188,178.19995117188,178.19995117188,178.19995117188,"Webcam"
"980",41,42,"high",4,"proper","Yes",143,143,143,285.10009765625,"Webcam"
"981",41,26,"low",10,"heel","Yes",336.90014648438,336.90014648438,336.90014648438,336.90014648438,"Webcam"
"982",41,21,"low",5,"sewer","Yes",128.699951171875,128.699951171875,128.699951171875,497.600097656255,"Webcam"
"983",41,58,"high",6,"bedroom","Yes",401.40014648438,NA,624.30004882813,624.30004882813,"Webcam"
"984",41,38,"high",7,"quick","Yes",206.90014648437,206.90014648437,206.90014648437,206.90014648437,"Webcam"
"985",41,27,"low",10,"couch","Yes",129.10009765625,129.10009765625,129.10009765625,1041.60009765625,"Webcam"
"986",41,48,"high",7,"crime","Yes",159,159,159,159,"Webcam"
"987",41,36,"high",6,"welcome","Yes",142.5,142.5,142.5,142.5,"Webcam"
"988",41,56,"high",6,"bird","Yes",236.30004882813,236.30004882813,236.30004882813,663.90014648438,"Webcam"
"989",41,59,"high",4,"meeting","Yes",142.300048828125,142.300048828125,142.300048828125,142.300048828125,"Webcam"
"990",41,11,"low",9,"plush","Yes",100.69995117187,100.69995117187,100.69995117187,100.69995117187,"Webcam"
"991",41,55,"high",7,"money","Yes",321.999999999995,321.999999999995,321.999999999995,493.399902343745,"Webcam"
"992",41,15,"low",4,"numb","Yes",165.5,165.5,165.5,165.5,"Webcam"
"993",41,47,"high",5,"hotel","Yes",NA,NA,NA,108.80004882812,"Webcam"
"994",41,39,"high",6,"happy","Yes",108,108,108,108,"Webcam"
"995",41,44,"high",4,"keen","Yes",129.099853515625,NA,371.89990234375,371.89990234375,"Webcam"
"996",41,54,"high",7,"problem","Yes",157.60009765625,157.60009765625,157.60009765625,474.899902343745,"Webcam"
"997",41,4,"low",7,"cyan","Yes",208.5,208.5,208.5,417.69995117188,"Webcam"
"998",41,7,"low",7,"archaic","Yes",349.60009765625,349.60009765625,349.60009765625,349.60009765625,"Webcam"
"999",41,46,"high",7,"wine","Yes",298.60009765625,298.60009765625,298.60009765625,405.80004882812,"Webcam"
"1000",41,10,"low",5,"dense","Yes",307.899902343755,307.899902343755,307.899902343755,467.199707031255,"Webcam"
"1001",41,51,"high",5,"staff","Yes",159.89990234375,159.89990234375,159.89990234375,466.89990234375,"Webcam"
"1002",41,28,"low",5,"terrain","Yes",164,NA,307.89990234375,307.89990234375,"Webcam"
"1003",41,40,"high",8,"heavy","Yes",353.200195312505,353.200195312505,353.200195312505,353.200195312505,"Webcam"
"1004",41,53,"high",6,"record","Yes",164.19995117187,164.19995117187,164.19995117187,164.19995117187,"Webcam"
"1005",41,41,"high",9,"usual","Yes",148.89990234376,148.89990234376,148.89990234376,293.19995117188,"Webcam"
"1006",41,33,"high",4,"strong","Yes",NA,NA,NA,306.7998046875,"Webcam"
"1007",41,13,"low",6,"casual","Yes",159.10009765625,159.10009765625,159.10009765625,461.19995117187,"Webcam"
"1008",41,23,"low",7,"server","Yes",307.000000000005,307.000000000005,307.000000000005,437.000000000005,"Webcam"
"1009",41,43,"high",7,"long","Yes",128.399902343755,128.399902343755,128.399902343755,128.399902343755,"Webcam"
"1010",41,12,"low",5,"docile","Yes",538.5,NA,696.499999999995,954.700195312495,"Webcam"
"1011",41,29,"low",5,"archive","Yes",194.099853515625,194.099853515625,194.099853515625,714.200195312495,"Webcam"
"1012",41,1,"low",5,"chatty","Yes",298.599853515625,298.599853515625,298.599853515625,428.699951171875,"Webcam"
"1013",41,8,"low",4,"blunt","Yes",NA,NA,NA,91.5,"Webcam"
"1014",41,32,"high",6,"large","Yes",130.60009765625,130.60009765625,130.60009765625,130.60009765625,"Webcam"
"1015",41,6,"low",5,"astute","Yes",355.10009765625,355.10009765625,355.10009765625,483.2001953125,"Webcam"
"1016",41,45,"high",8,"real","Yes",321.19995117188,321.19995117188,321.19995117188,321.19995117188,"Webcam"
"1017",41,24,"low",6,"proverb","Yes",114.10009765625,114.10009765625,114.10009765625,114.10009765625,"Webcam"
"1018",41,37,"high",6,"careful","Yes",322.39990234375,322.39990234375,322.39990234375,611.80004882812,"Webcam"
"1019",41,35,"high",6,"lovely","Yes",187.199951171875,187.199951171875,187.199951171875,330.100097656255,"Webcam"
"1020",41,49,"high",5,"fight","Yes",516.300048828125,516.300048828125,516.300048828125,516.300048828125,"Webcam"
"1021",42,14,"low",5,"airy","Yes",NA,NA,NA,446.300048828135,"Webcam"
"1022",42,3,"low",5,"sizable","Yes",305,NA,513.300048828125,1735.99999999999,"Webcam"
"1023",42,60,"high",8,"floor","Yes",193.300048828125,NA,334.2001953125,1029.2001953125,"Webcam"
"1024",42,57,"high",10,"father","Yes",170,NA,391.39990234375,914.69970703125,"Webcam"
"1025",42,22,"low",9,"tempo","Yes",164.199951171875,164.199951171875,164.199951171875,770.500244140625,"Webcam"
"1026",42,16,"low",5,"lagoon","Yes",155,155,155,1158.5,"Webcam"
"1027",42,19,"low",5,"foyer","Yes",170.800048828125,NA,1292.70019531251,1582.90014648439,"Webcam"
"1028",42,2,"low",7,"beige","Yes",157.60009765625,NA,379.300048828125,854.300048828125,"Webcam"
"1029",42,25,"low",9,"gel","Yes",165,165,165,467.5,"Webcam"
"1030",42,26,"low",10,"heel","Yes",336.10009765625,336.10009765625,336.10009765625,336.10009765625,"Webcam"
"1031",42,38,"high",7,"quick","Yes",161.10009765625,161.10009765625,161.10009765625,1081.99999999999,"Webcam"
"1032",42,27,"low",10,"couch","Yes",161.89990234375,161.89990234375,161.89990234375,772,"Webcam"
"1033",42,48,"high",7,"crime","Yes",132.699951171875,132.699951171875,132.699951171875,657.7998046875,"Webcam"
"1034",42,11,"low",9,"plush","Yes",NA,NA,NA,223.79980468751,"Webcam"
"1035",42,55,"high",7,"money","Yes",205.300048828125,NA,669,1375.99999999999,"Webcam"
"1036",42,4,"low",7,"cyan","Yes",175.7001953125,175.7001953125,175.7001953125,670.300292968755,"Webcam"
"1037",42,7,"low",7,"archaic","Yes",176.800048828125,NA,1442.80029296874,1775.80029296874,"Webcam"
"1038",42,46,"high",7,"wine","Yes",306.800048828125,306.800048828125,306.800048828125,1555.80004882812,"Webcam"
"1039",42,28,"low",5,"terrain","Yes",273.2998046875,273.2998046875,273.2998046875,753.59985351562,"Webcam"
"1040",42,40,"high",8,"heavy","Yes",173.800048828125,NA,823.099853515625,964.399658203125,"Webcam"
"1041",42,41,"high",9,"usual","Yes",267,NA,712.900146484375,1516.5002441406,"Webcam"
"1042",42,23,"low",7,"server","Yes",308.10009765625,308.10009765625,308.10009765625,996.00024414063,"Webcam"
"1043",42,43,"high",7,"long","Yes",229.10009765625,229.10009765625,229.10009765625,1165.00024414062,"Webcam"
"1044",42,32,"high",6,"large","Yes",143.5,NA,380.80029296875,380.80029296875,"Webcam"
"1045",42,9,"low",8,"famed","Yes",181,181,181,990.00024414063,"Webcam"
"1046",42,6,"low",5,"astute","Yes",163.60009765625,163.60009765625,163.60009765625,417.60009765625,"Webcam"
"1047",42,24,"low",6,"proverb","Yes",283.099853515625,NA,813.69970703125,813.69970703125,"Webcam"
"1048",43,57,"high",10,"father","Yes",258.60009765625,258.60009765625,258.60009765625,258.60009765625,"Webcam"
"1049",43,17,"low",4,"tavern","Yes",161.5,NA,635.800048828125,635.800048828125,"Webcam"
"1050",43,5,"low",6,"solemn","Yes",350.199951171875,350.199951171875,350.199951171875,350.199951171875,"Webcam"
"1051",43,58,"high",6,"bedroom","Yes",156.900146484375,NA,670.800292968755,670.800292968755,"Webcam"
"1052",43,38,"high",7,"quick","Yes",177.39990234375,177.39990234375,177.39990234375,177.39990234375,"Webcam"
"1053",43,36,"high",6,"welcome","Yes",382.39990234375,382.39990234375,382.39990234375,701.59985351562,"Webcam"
"1054",43,59,"high",4,"meeting","Yes",557.5,557.5,557.5,557.5,"Webcam"
"1055",43,55,"high",7,"money","Yes",175.5,NA,300.699951171875,300.699951171875,"Webcam"
"1056",43,15,"low",4,"numb","Yes",702.5,702.5,702.5,702.5,"Webcam"
"1057",43,47,"high",5,"hotel","Yes",NA,NA,NA,417,"Webcam"
"1058",43,54,"high",7,"problem","Yes",204.300048828125,NA,332.5,332.5,"Webcam"
"1059",43,46,"high",7,"wine","Yes",288,288,288,288,"Webcam"
"1060",43,10,"low",5,"dense","Yes",NA,NA,NA,323.300048828125,"Webcam"
"1061",43,40,"high",8,"heavy","Yes",NA,NA,NA,273.2001953125,"Webcam"
"1062",43,33,"high",4,"strong","Yes",452.5,NA,674.800048828125,674.800048828125,"Webcam"
"1063",43,12,"low",5,"docile","Yes",164.699951171875,164.699951171875,164.699951171875,164.699951171875,"Webcam"
"1064",43,32,"high",6,"large","Yes",214.099853515625,214.099853515625,214.099853515625,214.099853515625,"Webcam"
"1065",43,45,"high",8,"real","Yes",140.10009765625,NA,303.30004882813,303.30004882813,"Webcam"
"1066",43,37,"high",6,"careful","Yes",132.39990234375,132.39990234375,132.39990234375,538.19970703125,"Webcam"
"1067",44,50,"high",5,"sugar","Yes",302.199951171875,302.199951171875,302.199951171875,609,"Webcam"
"1068",44,3,"low",5,"sizable","Yes",158.59985351563,158.59985351563,158.59985351563,158.59985351563,"Webcam"
"1069",44,34,"high",4,"nice","Yes",198.7001953125,198.7001953125,198.7001953125,198.7001953125,"Webcam"
"1070",44,60,"high",8,"floor","Yes",179.09985351563,179.09985351563,179.09985351563,179.09985351563,"Webcam"
"1071",44,57,"high",10,"father","Yes",193.19995117188,193.19995117188,193.19995117188,193.19995117188,"Webcam"
"1072",44,22,"low",9,"tempo","Yes",236.800048828125,236.800048828125,236.800048828125,1324.90014648438,"Webcam"
"1073",44,16,"low",5,"lagoon","Yes",353.59985351562,353.59985351562,353.59985351562,353.59985351562,"Webcam"
"1074",44,19,"low",5,"foyer","Yes",559.5,559.5,559.5,559.5,"Webcam"
"1075",44,17,"low",4,"tavern","Yes",208.60009765625,208.60009765625,208.60009765625,208.60009765625,"Webcam"
"1076",44,5,"low",6,"solemn","Yes",210.300048828125,210.300048828125,210.300048828125,210.300048828125,"Webcam"
"1077",44,52,"high",4,"rain","Yes",357.7998046875,357.7998046875,357.7998046875,357.7998046875,"Webcam"
"1078",44,20,"low",5,"prism","Yes",514.10009765625,514.10009765625,514.10009765625,686.39990234375,"Webcam"
"1079",44,18,"low",5,"shack","Yes",240.80004882812,240.80004882812,240.80004882812,386,"Webcam"
"1080",44,2,"low",7,"beige","Yes",370.2998046875,370.2998046875,370.2998046875,370.2998046875,"Webcam"
"1081",44,42,"high",4,"proper","Yes",129.900146484375,129.900146484375,129.900146484375,274.100341796875,"Webcam"
"1082",44,26,"low",10,"heel","Yes",352.09985351563,352.09985351563,352.09985351563,352.09985351563,"Webcam"
"1083",44,58,"high",6,"bedroom","Yes",177.09985351563,NA,500.09985351563,500.09985351563,"Webcam"
"1084",44,38,"high",7,"quick","Yes",128.19995117188,128.19995117188,128.19995117188,128.19995117188,"Webcam"
"1085",44,48,"high",7,"crime","Yes",386.89990234375,386.89990234375,386.89990234375,765.69970703125,"Webcam"
"1086",44,36,"high",6,"welcome","Yes",158.300048828125,158.300048828125,158.300048828125,680.5,"Webcam"
"1087",44,56,"high",6,"bird","Yes",173.90014648438,173.90014648438,173.90014648438,173.90014648438,"Webcam"
"1088",44,59,"high",4,"meeting","Yes",115.39990234375,NA,215.699951171875,215.699951171875,"Webcam"
"1089",44,11,"low",9,"plush","Yes",337.199951171875,337.199951171875,337.199951171875,1040.30004882812,"Webcam"
"1090",44,31,"high",4,"modern","Yes",143,143,143,143,"Webcam"
"1091",44,15,"low",4,"numb","Yes",445.39990234375,445.39990234375,445.39990234375,445.39990234375,"Webcam"
"1092",44,47,"high",5,"hotel","Yes",331.39990234375,331.39990234375,331.39990234375,331.39990234375,"Webcam"
"1093",44,39,"high",6,"happy","Yes",784.69995117188,784.69995117188,784.69995117188,784.69995117188,"Webcam"
"1094",44,54,"high",7,"problem","Yes",227.80004882813,227.80004882813,227.80004882813,227.80004882813,"Webcam"
"1095",44,4,"low",7,"cyan","Yes",194,194,194,194,"Webcam"
"1096",44,7,"low",7,"archaic","Yes",512.69995117187,512.69995117187,512.69995117187,990.99999999999,"Webcam"
"1097",44,46,"high",7,"wine","Yes",789,789,789,789,"Webcam"
"1098",44,51,"high",5,"staff","Yes",115.300048828125,NA,358.69995117188,358.69995117188,"Webcam"
"1099",44,28,"low",5,"terrain","Yes",500.000000000005,500.000000000005,500.000000000005,500.000000000005,"Webcam"
"1100",44,40,"high",8,"heavy","Yes",286.59985351562,286.59985351562,286.59985351562,286.59985351562,"Webcam"
"1101",44,53,"high",6,"record","Yes",142.89990234375,142.89990234375,142.89990234375,334.89990234375,"Webcam"
"1102",44,41,"high",9,"usual","Yes",400.40014648437,400.40014648437,400.40014648437,400.40014648437,"Webcam"
"1103",44,33,"high",4,"strong","Yes",177.599853515625,177.599853515625,177.599853515625,276.999999999995,"Webcam"
"1104",44,13,"low",6,"casual","Yes",416,416,416,559.60009765625,"Webcam"
"1105",44,23,"low",7,"server","Yes",93.30004882813,93.30004882813,93.30004882813,187.80004882813,"Webcam"
"1106",44,43,"high",7,"long","Yes",482.30004882813,482.30004882813,482.30004882813,482.30004882813,"Webcam"
"1107",44,12,"low",5,"docile","Yes",444.699951171875,444.699951171875,444.699951171875,444.699951171875,"Webcam"
"1108",44,1,"low",5,"chatty","Yes",524.5,524.5,524.5,524.5,"Webcam"
"1109",44,32,"high",6,"large","Yes",241,241,241,241,"Webcam"
"1110",44,9,"low",8,"famed","Yes",436.40014648438,436.40014648438,436.40014648438,436.40014648438,"Webcam"
"1111",44,6,"low",5,"astute","Yes",223,223,223,223,"Webcam"
"1112",44,24,"low",6,"proverb","Yes",208.400146484375,NA,741.400146484375,741.400146484375,"Webcam"
"1113",44,35,"high",6,"lovely","Yes",226.89990234375,226.89990234375,226.89990234375,226.89990234375,"Webcam"
"1114",44,49,"high",5,"fight","Yes",143,143,143,330.69995117188,"Webcam"
"1115",45,14,"low",5,"airy","Yes",170.69995117188,170.69995117188,170.69995117188,170.69995117188,"Webcam"
"1116",45,3,"low",5,"sizable","Yes",243.10009765625,NA,608.10009765625,608.10009765625,"Webcam"
"1117",45,60,"high",8,"floor","Yes",994.80004882812,994.80004882812,994.80004882812,994.80004882812,"Webcam"
"1118",45,57,"high",10,"father","Yes",193.69995117188,193.69995117188,193.69995117188,193.69995117188,"Webcam"
"1119",45,22,"low",9,"tempo","Yes",287.7001953125,287.7001953125,287.7001953125,287.7001953125,"Webcam"
"1120",45,16,"low",5,"lagoon","Yes",415.100097656255,415.100097656255,415.100097656255,574.000000000005,"Webcam"
"1121",45,19,"low",5,"foyer","Yes",384.19995117188,384.19995117188,384.19995117188,384.19995117188,"Webcam"
"1122",45,17,"low",4,"tavern","Yes",158.399902343755,NA,287.599853515635,287.599853515635,"Webcam"
"1123",45,5,"low",6,"solemn","Yes",608.699951171875,608.699951171875,608.699951171875,1219.69995117188,"Webcam"
"1124",45,20,"low",5,"prism","Yes",180,180,180,180,"Webcam"
"1125",45,18,"low",5,"shack","Yes",NA,NA,NA,439.400146484375,"Webcam"
"1126",45,2,"low",7,"beige","Yes",223.39990234375,223.39990234375,223.39990234375,436.39990234375,"Webcam"
"1127",45,25,"low",9,"gel","Yes",176,176,176,176,"Webcam"
"1128",45,42,"high",4,"proper","Yes",628,628,628,628,"Webcam"
"1129",45,26,"low",10,"heel","Yes",512.59985351562,NA,764.09985351562,764.09985351562,"Webcam"
"1130",45,21,"low",5,"sewer","Yes",387.2998046875,387.2998046875,387.2998046875,387.2998046875,"Webcam"
"1131",45,58,"high",6,"bedroom","Yes",384.5,384.5,384.5,499.09985351563,"Webcam"
"1132",45,38,"high",7,"quick","Yes",185.90014648437,NA,294.50024414062,294.50024414062,"Webcam"
"1133",45,27,"low",10,"couch","Yes",NA,NA,NA,228.5,"Webcam"
"1134",45,48,"high",7,"crime","Yes",301.80004882812,301.80004882812,301.80004882812,301.80004882812,"Webcam"
"1135",45,36,"high",6,"welcome","Yes",337.400146484375,337.400146484375,337.400146484375,722,"Webcam"
"1136",45,59,"high",4,"meeting","Yes",324.89990234375,324.89990234375,324.89990234375,324.89990234375,"Webcam"
"1137",45,11,"low",9,"plush","Yes",144.69995117187,144.69995117187,144.69995117187,144.69995117187,"Webcam"
"1138",45,55,"high",7,"money","Yes",287.40014648437,NA,558.90014648437,558.90014648437,"Webcam"
"1139",45,31,"high",4,"modern","Yes",289.19995117188,289.19995117188,289.19995117188,289.19995117188,"Webcam"
"1140",45,15,"low",4,"numb","Yes",160,160,160,338.69995117188,"Webcam"
"1141",45,47,"high",5,"hotel","Yes",229.10009765625,NA,378.5,378.5,"Webcam"
"1142",45,39,"high",6,"happy","Yes",143.59985351562,143.59985351562,143.59985351562,143.59985351562,"Webcam"
"1143",45,54,"high",7,"problem","Yes",192.5,192.5,192.5,192.5,"Webcam"
"1144",45,4,"low",7,"cyan","Yes",645.2001953125,NA,1222.60009765625,1222.60009765625,"Webcam"
"1145",45,7,"low",7,"archaic","Yes",94.39990234375,NA,244.19995117188,244.19995117188,"Webcam"
"1146",45,46,"high",7,"wine","Yes",380.10009765625,380.10009765625,380.10009765625,380.10009765625,"Webcam"
"1147",45,10,"low",5,"dense","Yes",NA,NA,NA,523.40014648438,"Webcam"
"1148",45,51,"high",5,"staff","Yes",237.19995117188,NA,338.50000000001,338.50000000001,"Webcam"
"1149",45,28,"low",5,"terrain","Yes",398.7998046875,398.7998046875,398.7998046875,878.7998046875,"Webcam"
"1150",45,40,"high",8,"heavy","Yes",353.19995117188,353.19995117188,353.19995117188,353.19995117188,"Webcam"
"1151",45,53,"high",6,"record","Yes",113.599853515625,113.599853515625,113.599853515625,1072.09985351562,"Webcam"
"1152",45,41,"high",9,"usual","Yes",165.39990234375,165.39990234375,165.39990234375,165.39990234375,"Webcam"
"1153",45,33,"high",4,"strong","Yes",432.199951171875,NA,827.2001953125,827.2001953125,"Webcam"
"1154",45,13,"low",6,"casual","Yes",NA,NA,NA,244.30004882812,"Webcam"
"1155",45,23,"low",7,"server","Yes",150.2998046875,150.2998046875,150.2998046875,150.2998046875,"Webcam"
"1156",45,43,"high",7,"long","Yes",338.80004882813,338.80004882813,338.80004882813,338.80004882813,"Webcam"
"1157",45,12,"low",5,"docile","Yes",207.900146484375,NA,438.200195312505,1012.90014648438,"Webcam"
"1158",45,29,"low",5,"archive","Yes",225.10009765625,NA,397.199951171875,397.199951171875,"Webcam"
"1159",45,1,"low",5,"chatty","Yes",479.89990234375,479.89990234375,479.89990234375,479.89990234375,"Webcam"
"1160",45,8,"low",4,"blunt","Yes",788.699951171875,NA,1005.49999999999,1320.80004882812,"Webcam"
"1161",45,32,"high",6,"large","Yes",278.80004882812,278.80004882812,278.80004882812,278.80004882812,"Webcam"
"1162",45,9,"low",8,"famed","Yes",308.69995117188,308.69995117188,308.69995117188,308.69995117188,"Webcam"
"1163",45,45,"high",8,"real","Yes",331,331,331,331,"Webcam"
"1164",45,24,"low",6,"proverb","Yes",243.5,NA,358.10009765625,358.10009765625,"Webcam"
"1165",45,37,"high",6,"careful","Yes",762.09985351563,762.09985351563,762.09985351563,762.09985351563,"Webcam"
"1166",45,35,"high",6,"lovely","Yes",158.5,158.5,158.5,158.5,"Webcam"
"1167",45,49,"high",5,"fight","Yes",129.800048828125,129.800048828125,129.800048828125,416.500000000005,"Webcam"
"1168",46,34,"high",4,"nice","Yes",NA,NA,NA,113.90014648438,"Webcam"
"1169",46,57,"high",10,"father","Yes",NA,NA,NA,622.80004882813,"Webcam"
"1170",46,19,"low",5,"foyer","Yes",480.400146484375,NA,1164.70019531251,1164.70019531251,"Webcam"
"1171",46,17,"low",4,"tavern","Yes",NA,NA,NA,342.89990234375,"Webcam"
"1172",46,52,"high",4,"rain","Yes",493.300048828125,493.300048828125,493.300048828125,493.300048828125,"Webcam"
"1173",46,18,"low",5,"shack","Yes",380.5,NA,589.300048828125,1082.89990234376,"Webcam"
"1174",46,58,"high",6,"bedroom","Yes",NA,NA,NA,706.500000000005,"Webcam"
"1175",46,27,"low",10,"couch","Yes",NA,NA,NA,236,"Webcam"
"1176",46,36,"high",6,"welcome","Yes",NA,NA,NA,257.30004882812,"Webcam"
"1177",46,15,"low",4,"numb","Yes",383.400146484375,383.400146484375,383.400146484375,383.400146484375,"Webcam"
"1178",46,7,"low",7,"archaic","Yes",NA,NA,NA,273.10009765625,"Webcam"
"1179",46,46,"high",7,"wine","Yes",560.899902343755,NA,802.199951171875,802.199951171875,"Webcam"
"1180",46,40,"high",8,"heavy","Yes",NA,NA,NA,258.39990234375,"Webcam"
"1181",46,33,"high",4,"strong","Yes",NA,NA,NA,255.99975585938,"Webcam"
"1182",46,12,"low",5,"docile","Yes",NA,NA,NA,593.39990234375,"Webcam"
"1183",46,29,"low",5,"archive","Yes",205.199951171875,205.199951171875,205.199951171875,894.199951171875,"Webcam"
"1184",46,8,"low",4,"blunt","Yes",NA,NA,NA,448.5,"Webcam"
"1185",46,32,"high",6,"large","Yes",NA,NA,NA,209.09985351562,"Webcam"
"1186",46,9,"low",8,"famed","Yes",NA,NA,NA,345.19995117187,"Webcam"
"1187",46,45,"high",8,"real","Yes",845.10009765625,845.10009765625,845.10009765625,845.10009765625,"Webcam"
"1188",46,37,"high",6,"careful","Yes",384.60009765625,384.60009765625,384.60009765625,862.80004882813,"Webcam"
"1189",47,14,"high",5,"warm","Yes",339.89990234375,339.89990234375,339.89990234375,632.89990234375,"Webcam"
"1190",47,3,"high",5,"massive","Yes",288.800048828125,288.800048828125,288.800048828125,1048.10034179688,"Webcam"
"1191",47,60,"low",8,"porch","Yes",414.300048828125,414.300048828125,414.300048828125,635.300048828125,"Webcam"
"1192",47,57,"low",10,"mentor","Yes",NA,NA,NA,321,"Webcam"
"1193",47,22,"high",9,"speed","Yes",221.39990234375,221.39990234375,221.39990234375,1179.39965820312,"Webcam"
"1194",47,16,"high",5,"island","Yes",193.39990234375,NA,422.10009765625,1814.30004882813,"Webcam"
"1195",47,19,"high",5,"stage","Yes",351.5,351.5,351.5,787.800048828125,"Webcam"
"1196",47,2,"high",7,"green","Yes",236.69995117187,236.69995117187,236.69995117187,236.69995117187,"Webcam"
"1197",47,25,"high",9,"oil","Yes",463.60009765625,463.60009765625,463.60009765625,1680.10009765625,"Webcam"
"1198",47,26,"high",10,"foot","Yes",114.7001953125,114.7001953125,114.7001953125,114.7001953125,"Webcam"
"1199",47,21,"high",5,"water","Yes",277.300048828125,277.300048828125,277.300048828125,469.899902343755,"Webcam"
"1200",47,38,"low",7,"rapid","Yes",400.599853515625,400.599853515625,400.599853515625,943.499755859375,"Webcam"
"1201",47,27,"high",10,"table","Yes",192.199951171875,NA,306.699951171875,659.39990234375,"Webcam"
"1202",47,48,"low",7,"heist","Yes",NA,NA,NA,2478.70019531248,"Webcam"
"1203",47,11,"high",9,"lucky","Yes",223.199951171875,223.199951171875,223.199951171875,1116.50024414064,"Webcam"
"1204",47,55,"low",7,"purse","Yes",434.7998046875,434.7998046875,434.7998046875,1028.599609375,"Webcam"
"1205",47,30,"high",5,"quality","Yes",208.39990234375,NA,481.2998046875,1043.69970703125,"Webcam"
"1206",47,47,"low",5,"motel","Yes",363.2001953125,363.2001953125,363.2001953125,557.80029296875,"Webcam"
"1207",47,4,"high",7,"blue","Yes",207.89990234375,207.89990234375,207.89990234375,506.499999999995,"Webcam"
"1208",47,7,"high",7,"classic","Yes",187.199951171875,NA,1017.60009765625,2540.39990234375,"Webcam"
"1209",47,46,"low",7,"pawn","Yes",194,194,194,915.600097656255,"Webcam"
"1210",47,28,"high",5,"weather","Yes",320.699951171875,320.699951171875,320.699951171875,1921.99999999999,"Webcam"
"1211",47,40,"low",8,"bulky","Yes",206,206,206,684.599853515625,"Webcam"
"1212",47,41,"low",9,"stale","Yes",143.300048828125,143.300048828125,143.300048828125,627.30004882813,"Webcam"
"1213",47,23,"high",7,"system","Yes",100.10009765625,NA,358.50024414062,358.50024414062,"Webcam"
"1214",47,43,"low",7,"wavy","Yes",185.900146484375,NA,278.5,887.400146484375,"Webcam"
"1215",47,32,"low",6,"leaky","Yes",221.099853515625,NA,749,972.90014648438,"Webcam"
"1216",47,9,"high",8,"local","Yes",412.900146484375,412.900146484375,412.900146484375,1426.30004882812,"Webcam"
"1217",47,6,"high",5,"clever","Yes",318.800048828125,NA,446.800048828125,953.300292968755,"Webcam"
"1218",47,24,"high",6,"picture","Yes",222.300048828125,NA,1143.99999999999,1508.40014648436,"Webcam"
"1219",48,50,"low",5,"maize","Yes",237.699951171875,237.699951171875,237.699951171875,974.699951171875,"Webcam"
"1220",48,14,"high",5,"warm","Yes",222.2001953125,222.2001953125,222.2001953125,222.2001953125,"Webcam"
"1221",48,3,"high",5,"massive","Yes",188.09985351563,188.09985351563,188.09985351563,188.09985351563,"Webcam"
"1222",48,34,"low",4,"neat","Yes",224.300048828125,224.300048828125,224.300048828125,495.300048828125,"Webcam"
"1223",48,60,"low",8,"porch","Yes",128.80004882812,128.80004882812,128.80004882812,128.80004882812,"Webcam"
"1224",48,57,"low",10,"mentor","Yes",205.5,205.5,205.5,205.5,"Webcam"
"1225",48,22,"high",9,"speed","Yes",356.09985351563,356.09985351563,356.09985351563,356.09985351563,"Webcam"
"1226",48,16,"high",5,"island","Yes",157.80004882813,NA,271.80004882813,271.80004882813,"Webcam"
"1227",48,19,"high",5,"stage","Yes",107.30004882813,107.30004882813,107.30004882813,107.30004882813,"Webcam"
"1228",48,17,"high",4,"market","Yes",171.199951171875,NA,630.099609375,630.099609375,"Webcam"
"1229",48,5,"high",6,"famous","Yes",306.900146484375,306.900146484375,306.900146484375,400.90014648438,"Webcam"
"1230",48,20,"high",5,"glass","Yes",877.10009765625,877.10009765625,877.10009765625,877.10009765625,"Webcam"
"1231",48,18,"high",5,"house","Yes",171.699951171875,171.699951171875,171.699951171875,651.499999999995,"Webcam"
"1232",48,2,"high",7,"green","Yes",163.30004882813,NA,356.80004882813,356.80004882813,"Webcam"
"1233",48,25,"high",9,"oil","Yes",108.19995117187,108.19995117187,108.19995117187,108.19995117187,"Webcam"
"1234",48,42,"low",4,"prompt","Yes",208.599853515625,NA,697,697,"Webcam"
"1235",48,26,"high",10,"foot","Yes",115.90014648438,115.90014648438,115.90014648438,115.90014648438,"Webcam"
"1236",48,21,"high",5,"water","Yes",179.89990234375,179.89990234375,179.89990234375,179.89990234375,"Webcam"
"1237",48,58,"low",6,"doorway","Yes",430,430,430,715.59985351562,"Webcam"
"1238",48,38,"low",7,"rapid","Yes",301.5,301.5,301.5,494.5,"Webcam"
"1239",48,27,"high",10,"table","Yes",128.7001953125,128.7001953125,128.7001953125,128.7001953125,"Webcam"
"1240",48,48,"low",7,"heist","Yes",NA,NA,NA,731,"Webcam"
"1241",48,36,"low",6,"sincere","Yes",242.199951171875,242.199951171875,242.199951171875,823.799804687505,"Webcam"
"1242",48,56,"low",6,"crow","Yes",244.599853515625,244.599853515625,244.599853515625,342.89990234375,"Webcam"
