"","subject","flnm","time_stamp","eye","point","offset_deg","diff"
"627",8,"C:/Data/WebEye/13.asc",6702796,"RIGHT",7,0.27,0
"637",8,"C:/Data/WebEye/13.asc",6702796,"RIGHT",8,0.3,0
"732",8,"C:/Data/WebEye/13.asc",6902882,"RIGHT",0,0.59,25740
"742",8,"C:/Data/WebEye/13.asc",6902882,"RIGHT",1,0.27,0
"752",8,"C:/Data/WebEye/13.asc",6902882,"RIGHT",2,0.3,0
"762",8,"C:/Data/WebEye/13.asc",6902882,"RIGHT",3,0.14,0
"772",8,"C:/Data/WebEye/13.asc",6902882,"RIGHT",4,0.04,0
"782",8,"C:/Data/WebEye/13.asc",6902882,"RIGHT",5,0.58,0
"792",8,"C:/Data/WebEye/13.asc",6902882,"RIGHT",6,2.23,0
"802",8,"C:/Data/WebEye/13.asc",6902882,"RIGHT",7,0.74,0
"814",8,"C:/Data/WebEye/13.asc",6902882,"RIGHT",8,0.45,0
"821",8,"C:/Data/WebEye/13.asc",7093265,"RIGHT",0,0.47,190383
"831",8,"C:/Data/WebEye/13.asc",7093265,"RIGHT",1,0.48,0
"841",8,"C:/Data/WebEye/13.asc",7093265,"RIGHT",2,0.3,0
"851",8,"C:/Data/WebEye/13.asc",7093265,"RIGHT",3,0.34,0
"861",8,"C:/Data/WebEye/13.asc",7093265,"RIGHT",4,0.49,0
"871",8,"C:/Data/WebEye/13.asc",7093265,"RIGHT",5,0.64,0
"881",8,"C:/Data/WebEye/13.asc",7093265,"RIGHT",6,1.19,0
"891",8,"C:/Data/WebEye/13.asc",7093265,"RIGHT",7,0.34,0
"901",8,"C:/Data/WebEye/13.asc",7093265,"RIGHT",8,0.53,0
"912",8,"C:/Data/WebEye/13.asc",7230864,"RIGHT",0,0.38,137599
"922",8,"C:/Data/WebEye/13.asc",7230864,"RIGHT",1,0.7,0
"931",8,"C:/Data/WebEye/13.asc",7230864,"RIGHT",2,0.25,0
"941",8,"C:/Data/WebEye/13.asc",7230864,"RIGHT",3,0.41,0
"951",8,"C:/Data/WebEye/13.asc",7230864,"RIGHT",4,0.34,0
"961",8,"C:/Data/WebEye/13.asc",7230864,"RIGHT",5,0.56,0
"971",8,"C:/Data/WebEye/13.asc",7230864,"RIGHT",6,1.02,0
"981",8,"C:/Data/WebEye/13.asc",7230864,"RIGHT",7,0.76,0
"991",8,"C:/Data/WebEye/13.asc",7230864,"RIGHT",8,0.41,0
"1091",8,"C:/Data/WebEye/13.asc",7389291,"RIGHT",0,0.74,29202
"1101",8,"C:/Data/WebEye/13.asc",7389291,"RIGHT",1,0.08,0
"1111",8,"C:/Data/WebEye/13.asc",7389291,"RIGHT",2,0.2,0
"1121",8,"C:/Data/WebEye/13.asc",7389291,"RIGHT",3,0.41,0
"1131",8,"C:/Data/WebEye/13.asc",7389291,"RIGHT",4,0.25,0
"1141",8,"C:/Data/WebEye/13.asc",7389291,"RIGHT",5,0.57,0
"1151",8,"C:/Data/WebEye/13.asc",7389291,"RIGHT",6,1.39,0
"116",8,"C:/Data/WebEye/13.asc",7389291,"RIGHT",7,0.59,0
"117",8,"C:/Data/WebEye/13.asc",7389291,"RIGHT",8,0.68,0
"119",9,"C:/Data/WebEye/14.asc",9369393,"RIGHT",0,0.53,0
"217",9,"C:/Data/WebEye/14.asc",9369393,"RIGHT",1,0.38,0
"315",9,"C:/Data/WebEye/14.asc",9369393,"RIGHT",2,0.4,0
"418",9,"C:/Data/WebEye/14.asc",9369393,"RIGHT",3,0.55,0
"517",9,"C:/Data/WebEye/14.asc",9369393,"RIGHT",4,0.16,0
"620",9,"C:/Data/WebEye/14.asc",9369393,"RIGHT",5,0.76,0
"718",9,"C:/Data/WebEye/14.asc",9369393,"RIGHT",6,0.59,0
"815",9,"C:/Data/WebEye/14.asc",9369393,"RIGHT",7,0.38,0
"913",9,"C:/Data/WebEye/14.asc",9369393,"RIGHT",8,0.56,0
"465",9,"C:/Data/WebEye/14.asc",9684360,"RIGHT",0,0.71,32060
"475",9,"C:/Data/WebEye/14.asc",9684360,"RIGHT",1,0.9,0
"485",9,"C:/Data/WebEye/14.asc",9684360,"RIGHT",2,0.54,0
"495",9,"C:/Data/WebEye/14.asc",9684360,"RIGHT",3,0.5,0
"505",9,"C:/Data/WebEye/14.asc",9684360,"RIGHT",4,0.37,0
"518",9,"C:/Data/WebEye/14.asc",9684360,"RIGHT",5,0.66,0
"525",9,"C:/Data/WebEye/14.asc",9684360,"RIGHT",6,0.43,0
"535",9,"C:/Data/WebEye/14.asc",9684360,"RIGHT",7,0.15,0
"545",9,"C:/Data/WebEye/14.asc",9684360,"RIGHT",8,0.52,0
"558",9,"C:/Data/WebEye/14.asc",10021899,"RIGHT",0,0.79,337539
"568",9,"C:/Data/WebEye/14.asc",10021899,"RIGHT",1,0.48,0
"578",9,"C:/Data/WebEye/14.asc",10021899,"RIGHT",2,0.2,0
"588",9,"C:/Data/WebEye/14.asc",10021899,"RIGHT",3,0.37,0
"598",9,"C:/Data/WebEye/14.asc",10021899,"RIGHT",4,1.16,0
"608",9,"C:/Data/WebEye/14.asc",10021899,"RIGHT",5,0.27,0
"6110",9,"C:/Data/WebEye/14.asc",10021899,"RIGHT",6,0.24,0
"628",9,"C:/Data/WebEye/14.asc",10021899,"RIGHT",7,0.53,0
"638",9,"C:/Data/WebEye/14.asc",10021899,"RIGHT",8,0.67,0
"733",9,"C:/Data/WebEye/14.asc",10371874,"RIGHT",0,0.23,37280
"743",9,"C:/Data/WebEye/14.asc",10371874,"RIGHT",1,1.07,0
"753",9,"C:/Data/WebEye/14.asc",10371874,"RIGHT",2,0.78,0
"763",9,"C:/Data/WebEye/14.asc",10371874,"RIGHT",3,0.55,0
"773",9,"C:/Data/WebEye/14.asc",10371874,"RIGHT",4,1.09,0
"783",9,"C:/Data/WebEye/14.asc",10371874,"RIGHT",5,0.02,0
"793",9,"C:/Data/WebEye/14.asc",10371874,"RIGHT",6,0.31,0
"803",9,"C:/Data/WebEye/14.asc",10371874,"RIGHT",7,0.89,0
"816",9,"C:/Data/WebEye/14.asc",10371874,"RIGHT",8,0.2,0
"822",9,"C:/Data/WebEye/14.asc",10535331,"RIGHT",0,0.58,163457
"832",9,"C:/Data/WebEye/14.asc",10535331,"RIGHT",1,1.05,0
"842",9,"C:/Data/WebEye/14.asc",10535331,"RIGHT",2,0.47,0
"852",9,"C:/Data/WebEye/14.asc",10535331,"RIGHT",3,0.31,0
"862",9,"C:/Data/WebEye/14.asc",10535331,"RIGHT",4,0.31,0
"872",9,"C:/Data/WebEye/14.asc",10535331,"RIGHT",5,1.47,0
"882",9,"C:/Data/WebEye/14.asc",10535331,"RIGHT",6,0.17,0
"892",9,"C:/Data/WebEye/14.asc",10535331,"RIGHT",7,0.97,0
"902",9,"C:/Data/WebEye/14.asc",10535331,"RIGHT",8,0.12,0
"283",10,"C:/Data/WebEye/17.asc",804531,"RIGHT",0,0.12,182586
"293",10,"C:/Data/WebEye/17.asc",804531,"RIGHT",1,0.28,0
"303",10,"C:/Data/WebEye/17.asc",804531,"RIGHT",2,0.18,0
"316",10,"C:/Data/WebEye/17.asc",804531,"RIGHT",3,0.47,0
"323",10,"C:/Data/WebEye/17.asc",804531,"RIGHT",4,0.89,0
"333",10,"C:/Data/WebEye/17.asc",804531,"RIGHT",5,0.83,0
"343",10,"C:/Data/WebEye/17.asc",804531,"RIGHT",6,0.45,0
"353",10,"C:/Data/WebEye/17.asc",804531,"RIGHT",7,0.48,0
"363",10,"C:/Data/WebEye/17.asc",804531,"RIGHT",8,0.8,0
"376",10,"C:/Data/WebEye/17.asc",991776,"RIGHT",0,0.51,187245
"386",10,"C:/Data/WebEye/17.asc",991776,"RIGHT",1,0.27,0
"396",10,"C:/Data/WebEye/17.asc",991776,"RIGHT",2,0.46,0
"406",10,"C:/Data/WebEye/17.asc",991776,"RIGHT",3,0.15,0
"419",10,"C:/Data/WebEye/17.asc",991776,"RIGHT",4,0.36,0
"426",10,"C:/Data/WebEye/17.asc",991776,"RIGHT",5,0.9,0
"436",10,"C:/Data/WebEye/17.asc",991776,"RIGHT",6,0.4,0
"446",10,"C:/Data/WebEye/17.asc",991776,"RIGHT",7,0.64,0
"456",10,"C:/Data/WebEye/17.asc",991776,"RIGHT",8,0.52,0
"1012",11,"C:/Data/WebEye/18.asc",1065680,"RIGHT",0,0.6,238516
"1110",11,"C:/Data/WebEye/18.asc",1065680,"RIGHT",1,0.26,0
"125",11,"C:/Data/WebEye/18.asc",1065680,"RIGHT",2,0.34,0
"135",11,"C:/Data/WebEye/18.asc",1065680,"RIGHT",3,0.17,0
"145",11,"C:/Data/WebEye/18.asc",1065680,"RIGHT",4,0.21,0
"155",11,"C:/Data/WebEye/18.asc",1065680,"RIGHT",5,0.19,0
"165",11,"C:/Data/WebEye/18.asc",1065680,"RIGHT",6,0.25,0
"175",11,"C:/Data/WebEye/18.asc",1065680,"RIGHT",7,0.31,0
"185",11,"C:/Data/WebEye/18.asc",1065680,"RIGHT",8,0.55,0
"195",11,"C:/Data/WebEye/18.asc",1268835,"RIGHT",0,0.26,203155
"205",11,"C:/Data/WebEye/18.asc",1268835,"RIGHT",1,0.26,0
"218",11,"C:/Data/WebEye/18.asc",1268835,"RIGHT",2,0.27,0
"225",11,"C:/Data/WebEye/18.asc",1268835,"RIGHT",3,0.29,0
"235",11,"C:/Data/WebEye/18.asc",1268835,"RIGHT",4,0.37,0
"246",11,"C:/Data/WebEye/18.asc",1268835,"RIGHT",5,0.31,0
"256",11,"C:/Data/WebEye/18.asc",1268835,"RIGHT",6,0.05,0
"266",11,"C:/Data/WebEye/18.asc",1268835,"RIGHT",7,0.18,0
"276",11,"C:/Data/WebEye/18.asc",1268835,"RIGHT",8,0.31,0
"284",11,"C:/Data/WebEye/18.asc",1450961,"RIGHT",0,0.3,182126
"294",11,"C:/Data/WebEye/18.asc",1450961,"RIGHT",1,0.58,0
"304",11,"C:/Data/WebEye/18.asc",1450961,"RIGHT",2,0.3,0
"317",11,"C:/Data/WebEye/18.asc",1450961,"RIGHT",3,0.83,0
"324",11,"C:/Data/WebEye/18.asc",1450961,"RIGHT",4,0.39,0
"334",11,"C:/Data/WebEye/18.asc",1450961,"RIGHT",5,0.21,0
"344",11,"C:/Data/WebEye/18.asc",1450961,"RIGHT",6,0.54,0
"354",11,"C:/Data/WebEye/18.asc",1450961,"RIGHT",7,0.42,0
"364",11,"C:/Data/WebEye/18.asc",1450961,"RIGHT",8,0.29,0
"377",11,"C:/Data/WebEye/18.asc",1632116,"RIGHT",0,0.29,181155
"387",11,"C:/Data/WebEye/18.asc",1632116,"RIGHT",1,0.68,0
"397",11,"C:/Data/WebEye/18.asc",1632116,"RIGHT",2,0.43,0
"407",11,"C:/Data/WebEye/18.asc",1632116,"RIGHT",3,0.68,0
"4110",11,"C:/Data/WebEye/18.asc",1632116,"RIGHT",4,0.17,0
"427",11,"C:/Data/WebEye/18.asc",1632116,"RIGHT",5,0.34,0
"437",11,"C:/Data/WebEye/18.asc",1632116,"RIGHT",6,0.33,0
"447",11,"C:/Data/WebEye/18.asc",1632116,"RIGHT",7,0.54,0
"457",11,"C:/Data/WebEye/18.asc",1632116,"RIGHT",8,0.82,0
"466",11,"C:/Data/WebEye/18.asc",1793183,"RIGHT",0,0.64,161067
"476",11,"C:/Data/WebEye/18.asc",1793183,"RIGHT",1,0.2,0
"486",11,"C:/Data/WebEye/18.asc",1793183,"RIGHT",2,0.81,0
"496",11,"C:/Data/WebEye/18.asc",1793183,"RIGHT",3,0.42,0
"506",11,"C:/Data/WebEye/18.asc",1793183,"RIGHT",4,0.44,0
"519",11,"C:/Data/WebEye/18.asc",1793183,"RIGHT",5,0.28,0
"526",11,"C:/Data/WebEye/18.asc",1793183,"RIGHT",6,0.88,0
"536",11,"C:/Data/WebEye/18.asc",1793183,"RIGHT",7,0.16,0
"546",11,"C:/Data/WebEye/18.asc",1793183,"RIGHT",8,0.74,0
"559",11,"C:/Data/WebEye/18.asc",1927274,"RIGHT",0,0.56,134091
"569",11,"C:/Data/WebEye/18.asc",1927274,"RIGHT",1,0.31,0
"579",11,"C:/Data/WebEye/18.asc",1927274,"RIGHT",2,0.48,0
"589",11,"C:/Data/WebEye/18.asc",1927274,"RIGHT",3,0.07,0
"599",11,"C:/Data/WebEye/18.asc",1927274,"RIGHT",4,0.72,0
"609",11,"C:/Data/WebEye/18.asc",1927274,"RIGHT",5,0.09,0
"6111",11,"C:/Data/WebEye/18.asc",1927274,"RIGHT",6,0.34,0
"629",11,"C:/Data/WebEye/18.asc",1927274,"RIGHT",7,0.51,0
"639",11,"C:/Data/WebEye/18.asc",1927274,"RIGHT",8,0.53,0
"120",12,"C:/Data/WebEye/19.asc",4721571,"RIGHT",0,0.48,0
"219",12,"C:/Data/WebEye/19.asc",4721571,"RIGHT",1,0.23,0
"318",12,"C:/Data/WebEye/19.asc",4721571,"RIGHT",2,0.4,0
"420",12,"C:/Data/WebEye/19.asc",4721571,"RIGHT",3,0.11,0
"520",12,"C:/Data/WebEye/19.asc",4721571,"RIGHT",4,0.26,0
"630",12,"C:/Data/WebEye/19.asc",4721571,"RIGHT",5,0.29,0
"719",12,"C:/Data/WebEye/19.asc",4721571,"RIGHT",6,0.38,0
"817",12,"C:/Data/WebEye/19.asc",4721571,"RIGHT",7,0.56,0
"914",12,"C:/Data/WebEye/19.asc",4721571,"RIGHT",8,0.63,0
"1013",12,"C:/Data/WebEye/19.asc",4899760,"RIGHT",0,0.1,178189
"1112",12,"C:/Data/WebEye/19.asc",4899760,"RIGHT",1,0.28,0
"126",12,"C:/Data/WebEye/19.asc",4899760,"RIGHT",2,0.27,0
"136",12,"C:/Data/WebEye/19.asc",4899760,"RIGHT",3,0.32,0
"146",12,"C:/Data/WebEye/19.asc",4899760,"RIGHT",4,0.1,0
"156",12,"C:/Data/WebEye/19.asc",4899760,"RIGHT",5,0.32,0
"166",12,"C:/Data/WebEye/19.asc",4899760,"RIGHT",6,0.4,0
"176",12,"C:/Data/WebEye/19.asc",4899760,"RIGHT",7,0.58,0
"186",12,"C:/Data/WebEye/19.asc",4899760,"RIGHT",8,0.23,0
"196",12,"C:/Data/WebEye/19.asc",5082964,"RIGHT",0,0.34,183204
"206",12,"C:/Data/WebEye/19.asc",5082964,"RIGHT",1,0.08,0
"2110",12,"C:/Data/WebEye/19.asc",5082964,"RIGHT",2,0.69,0
"226",12,"C:/Data/WebEye/19.asc",5082964,"RIGHT",3,0.25,0
"236",12,"C:/Data/WebEye/19.asc",5082964,"RIGHT",4,0.08,0
"247",12,"C:/Data/WebEye/19.asc",5082964,"RIGHT",5,0.72,0
"257",12,"C:/Data/WebEye/19.asc",5082964,"RIGHT",6,0.31,0
"267",12,"C:/Data/WebEye/19.asc",5082964,"RIGHT",7,0.71,0
"277",12,"C:/Data/WebEye/19.asc",5082964,"RIGHT",8,0.48,0
"285",12,"C:/Data/WebEye/19.asc",5265044,"RIGHT",0,0.16,182080
"295",12,"C:/Data/WebEye/19.asc",5265044,"RIGHT",1,0.32,0
"305",12,"C:/Data/WebEye/19.asc",5265044,"RIGHT",2,0.08,0
"319",12,"C:/Data/WebEye/19.asc",5265044,"RIGHT",3,0.32,0
"325",12,"C:/Data/WebEye/19.asc",5265044,"RIGHT",4,0.31,0
"335",12,"C:/Data/WebEye/19.asc",5265044,"RIGHT",5,0.6,0
"345",12,"C:/Data/WebEye/19.asc",5265044,"RIGHT",6,0.36,0
"355",12,"C:/Data/WebEye/19.asc",5265044,"RIGHT",7,0.95,0
"365",12,"C:/Data/WebEye/19.asc",5265044,"RIGHT",8,0.67,0
"378",12,"C:/Data/WebEye/19.asc",5477833,"RIGHT",0,0.15,212789
"388",12,"C:/Data/WebEye/19.asc",5477833,"RIGHT",1,0.24,0
"398",12,"C:/Data/WebEye/19.asc",5477833,"RIGHT",2,0.29,0
"408",12,"C:/Data/WebEye/19.asc",5477833,"RIGHT",3,0.38,0
"4111",12,"C:/Data/WebEye/19.asc",5477833,"RIGHT",4,0.25,0
"428",12,"C:/Data/WebEye/19.asc",5477833,"RIGHT",5,0.21,0
"438",12,"C:/Data/WebEye/19.asc",5477833,"RIGHT",6,0.54,0
"448",12,"C:/Data/WebEye/19.asc",5477833,"RIGHT",7,0.52,0
"458",12,"C:/Data/WebEye/19.asc",5477833,"RIGHT",8,0.67,0
"467",12,"C:/Data/WebEye/19.asc",5616443,"RIGHT",0,0.37,138610
"477",12,"C:/Data/WebEye/19.asc",5616443,"RIGHT",1,0.26,0
"487",12,"C:/Data/WebEye/19.asc",5616443,"RIGHT",2,0.3,0
"497",12,"C:/Data/WebEye/19.asc",5616443,"RIGHT",3,0.41,0
"507",12,"C:/Data/WebEye/19.asc",5616443,"RIGHT",4,0.12,0
"5110",12,"C:/Data/WebEye/19.asc",5616443,"RIGHT",5,0.24,0
"527",12,"C:/Data/WebEye/19.asc",5616443,"RIGHT",6,0.28,0
"537",12,"C:/Data/WebEye/19.asc",5616443,"RIGHT",7,0.08,0
"547",12,"C:/Data/WebEye/19.asc",5616443,"RIGHT",8,0.28,0
"127",13,"C:/Data/WebEye/20.asc",8153532,"RIGHT",0,0.05,0
"220",13,"C:/Data/WebEye/20.asc",8153532,"RIGHT",1,0.57,0
"320",13,"C:/Data/WebEye/20.asc",8153532,"RIGHT",2,0.33,0
"429",13,"C:/Data/WebEye/20.asc",8153532,"RIGHT",3,0.36,0
"528",13,"C:/Data/WebEye/20.asc",8153532,"RIGHT",4,0.13,0
"640",13,"C:/Data/WebEye/20.asc",8153532,"RIGHT",5,0.58,0
"720",13,"C:/Data/WebEye/20.asc",8153532,"RIGHT",6,0.56,0
"818",13,"C:/Data/WebEye/20.asc",8153532,"RIGHT",7,0.12,0
"915",13,"C:/Data/WebEye/20.asc",8153532,"RIGHT",8,0.22,0
"1014",13,"C:/Data/WebEye/20.asc",8387042,"RIGHT",0,0.22,233510
"1113",13,"C:/Data/WebEye/20.asc",8387042,"RIGHT",1,0.04,0
"128",13,"C:/Data/WebEye/20.asc",8387042,"RIGHT",2,0.34,0
"137",13,"C:/Data/WebEye/20.asc",8387042,"RIGHT",3,0.07,0
"147",13,"C:/Data/WebEye/20.asc",8387042,"RIGHT",4,0.44,0
"157",13,"C:/Data/WebEye/20.asc",8387042,"RIGHT",5,0.33,0
"167",13,"C:/Data/WebEye/20.asc",8387042,"RIGHT",6,0.28,0
"177",13,"C:/Data/WebEye/20.asc",8387042,"RIGHT",7,0.31,0
"187",13,"C:/Data/WebEye/20.asc",8387042,"RIGHT",8,0.27,0
"197",13,"C:/Data/WebEye/20.asc",8566612,"RIGHT",0,0.16,179570
"207",13,"C:/Data/WebEye/20.asc",8566612,"RIGHT",1,0.25,0
"2111",13,"C:/Data/WebEye/20.asc",8566612,"RIGHT",2,0.26,0
"227",13,"C:/Data/WebEye/20.asc",8566612,"RIGHT",3,0.24,0
"237",13,"C:/Data/WebEye/20.asc",8566612,"RIGHT",4,0.64,0
"248",13,"C:/Data/WebEye/20.asc",8566612,"RIGHT",5,0.25,0
"258",13,"C:/Data/WebEye/20.asc",8566612,"RIGHT",6,0.5,0
"268",13,"C:/Data/WebEye/20.asc",8566612,"RIGHT",7,0.2,0
"278",13,"C:/Data/WebEye/20.asc",8566612,"RIGHT",8,0.1,0
"286",13,"C:/Data/WebEye/20.asc",8731003,"RIGHT",0,0.26,164391
"296",13,"C:/Data/WebEye/20.asc",8731003,"RIGHT",1,0.42,0
"306",13,"C:/Data/WebEye/20.asc",8731003,"RIGHT",2,0.78,0
"3110",13,"C:/Data/WebEye/20.asc",8731003,"RIGHT",3,0.36,0
"326",13,"C:/Data/WebEye/20.asc",8731003,"RIGHT",4,0.69,0
"336",13,"C:/Data/WebEye/20.asc",8731003,"RIGHT",5,0.8,0
"346",13,"C:/Data/WebEye/20.asc",8731003,"RIGHT",6,0.36,0
"356",13,"C:/Data/WebEye/20.asc",8731003,"RIGHT",7,0.19,0
"366",13,"C:/Data/WebEye/20.asc",8731003,"RIGHT",8,0.14,0
"379",13,"C:/Data/WebEye/20.asc",8925680,"RIGHT",0,0.14,194677
"389",13,"C:/Data/WebEye/20.asc",8925680,"RIGHT",1,0.41,0
"399",13,"C:/Data/WebEye/20.asc",8925680,"RIGHT",2,0.36,0
"409",13,"C:/Data/WebEye/20.asc",8925680,"RIGHT",3,0.43,0
"4112",13,"C:/Data/WebEye/20.asc",8925680,"RIGHT",4,0.75,0
"4210",13,"C:/Data/WebEye/20.asc",8925680,"RIGHT",5,0.8,0
"439",13,"C:/Data/WebEye/20.asc",8925680,"RIGHT",6,0.49,0
"449",13,"C:/Data/WebEye/20.asc",8925680,"RIGHT",7,0.46,0
"459",13,"C:/Data/WebEye/20.asc",8925680,"RIGHT",8,0.23,0
"468",13,"C:/Data/WebEye/20.asc",9153469,"RIGHT",0,0.33,227789
"478",13,"C:/Data/WebEye/20.asc",9153469,"RIGHT",1,0.18,0
"488",13,"C:/Data/WebEye/20.asc",9153469,"RIGHT",2,0.26,0
"498",13,"C:/Data/WebEye/20.asc",9153469,"RIGHT",3,0.35,0
"508",13,"C:/Data/WebEye/20.asc",9153469,"RIGHT",4,0.39,0
"5111",13,"C:/Data/WebEye/20.asc",9153469,"RIGHT",5,0.39,0
"529",13,"C:/Data/WebEye/20.asc",9153469,"RIGHT",6,0.26,0
"538",13,"C:/Data/WebEye/20.asc",9153469,"RIGHT",7,0.25,0
"548",13,"C:/Data/WebEye/20.asc",9153469,"RIGHT",8,0.31,0
"5510",13,"C:/Data/WebEye/20.asc",9339213,"RIGHT",0,0.16,185744
"5610",13,"C:/Data/WebEye/20.asc",9339213,"RIGHT",1,0.85,0
"5710",13,"C:/Data/WebEye/20.asc",9339213,"RIGHT",2,0.3,0
"5810",13,"C:/Data/WebEye/20.asc",9339213,"RIGHT",3,0.17,0
"5910",13,"C:/Data/WebEye/20.asc",9339213,"RIGHT",4,0.37,0
"6010",13,"C:/Data/WebEye/20.asc",9339213,"RIGHT",5,0.17,0
"6112",13,"C:/Data/WebEye/20.asc",9339213,"RIGHT",6,0.15,0
"6210",13,"C:/Data/WebEye/20.asc",9339213,"RIGHT",7,0.17,0
"6310",13,"C:/Data/WebEye/20.asc",9339213,"RIGHT",8,0.17,0
"198",14,"C:/Data/WebEye/21.asc",1228984,"RIGHT",0,0.35,26877
"208",14,"C:/Data/WebEye/21.asc",1228984,"RIGHT",1,0.51,0
"2112",14,"C:/Data/WebEye/21.asc",1228984,"RIGHT",2,0.3,0
"228",14,"C:/Data/WebEye/21.asc",1228984,"RIGHT",3,0.12,0
"238",14,"C:/Data/WebEye/21.asc",1228984,"RIGHT",4,0.37,0
"249",14,"C:/Data/WebEye/21.asc",1228984,"RIGHT",5,0.48,0
"259",14,"C:/Data/WebEye/21.asc",1228984,"RIGHT",6,0.82,0
"269",14,"C:/Data/WebEye/21.asc",1228984,"RIGHT",7,0.96,0
"279",14,"C:/Data/WebEye/21.asc",1228984,"RIGHT",8,1.35,0
"287",14,"C:/Data/WebEye/21.asc",1390886,"RIGHT",0,0.55,161902
"297",14,"C:/Data/WebEye/21.asc",1390886,"RIGHT",1,0.44,0
"307",14,"C:/Data/WebEye/21.asc",1390886,"RIGHT",2,0.77,0
"3111",14,"C:/Data/WebEye/21.asc",1390886,"RIGHT",3,0.2,0
"327",14,"C:/Data/WebEye/21.asc",1390886,"RIGHT",4,1,0
"337",14,"C:/Data/WebEye/21.asc",1390886,"RIGHT",5,0.41,0
"347",14,"C:/Data/WebEye/21.asc",1390886,"RIGHT",6,0.68,0
"357",14,"C:/Data/WebEye/21.asc",1390886,"RIGHT",7,0.25,0
"367",14,"C:/Data/WebEye/21.asc",1390886,"RIGHT",8,0.52,0
"5511",14,"C:/Data/WebEye/21.asc",1600968,"RIGHT",0,0.52,26966
"5611",14,"C:/Data/WebEye/21.asc",1600968,"RIGHT",1,0.39,0
"5711",14,"C:/Data/WebEye/21.asc",1600968,"RIGHT",2,0.85,0
"5811",14,"C:/Data/WebEye/21.asc",1600968,"RIGHT",3,0.59,0
"5911",14,"C:/Data/WebEye/21.asc",1600968,"RIGHT",4,0.87,0
"6011",14,"C:/Data/WebEye/21.asc",1600968,"RIGHT",5,0.34,0
"6113",14,"C:/Data/WebEye/21.asc",1600968,"RIGHT",6,0.09,0
"6211",14,"C:/Data/WebEye/21.asc",1600968,"RIGHT",7,0.75,0
"6311",14,"C:/Data/WebEye/21.asc",1600968,"RIGHT",8,0.46,0
"686",14,"C:/Data/WebEye/21.asc",1766330,"RIGHT",4,0.48,1
"696",14,"C:/Data/WebEye/21.asc",1766330,"RIGHT",5,0.83,0
"706",14,"C:/Data/WebEye/21.asc",1766330,"RIGHT",6,0.95,0
"7110",14,"C:/Data/WebEye/21.asc",1766330,"RIGHT",7,0.36,0
"726",14,"C:/Data/WebEye/21.asc",1766330,"RIGHT",8,0.68,0
"823",14,"C:/Data/WebEye/21.asc",1952984,"RIGHT",0,0.59,28145
"833",14,"C:/Data/WebEye/21.asc",1952984,"RIGHT",1,0.38,0
"843",14,"C:/Data/WebEye/21.asc",1952984,"RIGHT",2,0.49,0
"853",14,"C:/Data/WebEye/21.asc",1952984,"RIGHT",3,0.28,0
"863",14,"C:/Data/WebEye/21.asc",1952984,"RIGHT",4,0.63,0
"873",14,"C:/Data/WebEye/21.asc",1952984,"RIGHT",5,0.65,0
"883",14,"C:/Data/WebEye/21.asc",1952984,"RIGHT",6,0.34,0
"893",14,"C:/Data/WebEye/21.asc",1952984,"RIGHT",7,0.63,0
"903",14,"C:/Data/WebEye/21.asc",1952984,"RIGHT",8,0.95,0
"1001",14,"C:/Data/WebEye/21.asc",2102433,"RIGHT",0,0.6,20586
"1015",14,"C:/Data/WebEye/21.asc",2102433,"RIGHT",1,0.67,0
"1022",14,"C:/Data/WebEye/21.asc",2102433,"RIGHT",2,0.55,0
"1031",14,"C:/Data/WebEye/21.asc",2102433,"RIGHT",3,0.8,0
"1041",14,"C:/Data/WebEye/21.asc",2102433,"RIGHT",4,0.31,0
"1051",14,"C:/Data/WebEye/21.asc",2102433,"RIGHT",5,0.56,0
"1061",14,"C:/Data/WebEye/21.asc",2102433,"RIGHT",6,0.45,0
"1071",14,"C:/Data/WebEye/21.asc",2102433,"RIGHT",7,0.31,0
"1081",14,"C:/Data/WebEye/21.asc",2102433,"RIGHT",8,0.52,0
"288",15,"C:/Data/WebEye/22.asc",1143914,"RIGHT",0,0.37,41606
"298",15,"C:/Data/WebEye/22.asc",1143914,"RIGHT",1,0.41,0
"308",15,"C:/Data/WebEye/22.asc",1143914,"RIGHT",2,0.99,0
"3112",15,"C:/Data/WebEye/22.asc",1143914,"RIGHT",3,0.65,0
"328",15,"C:/Data/WebEye/22.asc",1143914,"RIGHT",4,0.19,0
"338",15,"C:/Data/WebEye/22.asc",1143914,"RIGHT",5,0.23,0
"348",15,"C:/Data/WebEye/22.asc",1143914,"RIGHT",6,0.4,0
"358",15,"C:/Data/WebEye/22.asc",1143914,"RIGHT",7,0.64,0
"368",15,"C:/Data/WebEye/22.asc",1143914,"RIGHT",8,0.24,0
"3710",15,"C:/Data/WebEye/22.asc",1305724,"RIGHT",0,0.48,161810
"3810",15,"C:/Data/WebEye/22.asc",1305724,"RIGHT",1,0.73,0
"3910",15,"C:/Data/WebEye/22.asc",1305724,"RIGHT",2,0.19,0
"4010",15,"C:/Data/WebEye/22.asc",1305724,"RIGHT",3,0.77,0
"4113",15,"C:/Data/WebEye/22.asc",1305724,"RIGHT",4,0.95,0
"4211",15,"C:/Data/WebEye/22.asc",1305724,"RIGHT",5,0.19,0
"4310",15,"C:/Data/WebEye/22.asc",1305724,"RIGHT",6,0.79,0
